Id,SalePrice
1461,127338.266
1462,165641.33
1463,189822.62
1464,196138.45
1465,178070.86
1466,169157.34
1467,173237.66
1468,167358.56
1469,182863.84
1470,127648.57
1471,198022.42
1472,96652.74
1473,102433.95
1474,153450.98
1475,126316.19
1476,374642.44
1477,256664.12
1478,295427.8
1479,242450.27
1480,495097.62
1481,325375.5
1482,204923.6
1483,177100.73
1484,168177.72
1485,176453.11
1486,197253.14
1487,364438.22
1488,231221.38
1489,213400.42
1490,224124.86
1491,185601.48
1492,86430.73
1493,188032.31
1494,285263.47
1495,287339.62
1496,240132.38
1497,178411.7
1498,163082.84
1499,157779.9
1500,157524.81
1501,183991.27
1502,146425.08
1503,295735.2
1504,230103.28
1505,221566.19
1506,189769.66
1507,244975.12
1508,195494.25
1509,164117.92
1510,148224.05
1511,147644.84
1512,164857.53
1513,146798.88
1514,172347.36
1515,205745.14
1516,155825.03
1517,162662.58
1518,130293.945
1519,232583.6
1520,139828.1
1521,141703.08
1522,169166.2
1523,116933.945
1524,122600.06
1525,122147.875
1526,112146.266
1527,106318.19
1528,134102.5
1529,153750.64
1530,170169.94
1531,95607.87
1532,94607.28
1533,148273.11
1534,119778.38
1535,152176.97
1536,105567.28
1537,69087.695
1538,171589.77
1539,198824.64
1540,81492.984
1541,147707.92
1542,142276.86
1543,217920.25
1544,80269.62
1545,110580.625
1546,132325.3
1547,144626.73
1548,138042.25
1549,115877.07
1550,146398.03
1551,105913.48
1552,137395.33
1553,158383.11
1554,113062.29
1555,163614.12
1556,75167.91
1557,107584.18
1558,94616.29
1559,58878.29
1560,125638.375
1561,144658.23
1562,124100.766
1563,123764.81
1564,154099.22
1565,152070.66
1566,232428.05
1567,74860.836
1568,221226.94
1569,142118.31
1570,133644.64
1571,116806.16
1572,146356.73
1573,241205.33
1574,113521.016
1575,216035.48
1576,234395.67
1577,199340.05
1578,151802.66
1579,150871.27
1580,188972.16
1581,151970.92
1582,129622.71
1583,320717.16
1584,227297.4
1585,141673.66
1586,74647.266
1587,94006.49
1588,159922.17
1589,99380.13
1590,133261.42
1591,93050.13
1592,111191.25
1593,125396.02
1594,140049.0
1595,113882.25
1596,237275.47
1597,193846.34
1598,216464.25
1599,174287.56
1600,170621.14
1601,67191.12
1602,117627.82
1603,78792.55
1604,273121.84
1605,244050.36
1606,165819.9
1607,160906.84
1608,205898.0
1609,190019.47
1610,166903.08
1611,139300.55
1612,167993.69
1613,162019.89
1614,123967.555
1615,88125.26
1616,65977.125
1617,89401.58
1618,129069.25
1619,137841.83
1620,163699.28
1621,140801.66
1622,140453.92
1623,284041.94
1624,214218.36
