Id,SalePrice
1461,125056.57500277062
1462,158164.68016024944
1463,170075.95131759832
1464,184680.00720172946
1465,193566.16045576308
1466,176004.4036879212
1467,170983.83466541822
1468,161890.0080106487
1469,190717.12934021818
1470,125879.12624236222
1471,210819.9053576059
1472,97071.86559351384
1473,97790.09802502097
1474,157594.0905408509
1475,138812.9064390414
1476,349512.1665782946
1477,252192.90078911177
1478,303795.9615305961
1479,281473.90085263865
1480,470172.13029038627
1481,342707.4973590011
1482,210162.04193620707
1483,165685.87471531905
1484,172382.45756777868
1485,173541.40298972945
1486,190053.1923407022
1487,361618.03847136034
1488,237283.38516903346
1489,197585.91708473756
1490,211325.9049333638
1491,192750.47000343286
1492,91001.69475139679
1493,194240.2361720624
1494,286740.42612361576
1495,289198.799809235
1496,236038.0132883492
1497,182499.21786398755
1498,162120.0856651389
1499,165044.19455954622
1500,145511.24070445716
1501,169147.63698127985
1502,158792.7524848565
1503,292039.6926513995
1504,230916.01687130865
1505,218925.37626580725
1506,184172.2038749954
1507,231247.05572885944
1508,192264.4888326319
1509,158682.16196964358
1510,144623.47261640566
1511,141202.71148657755
1512,169503.30722606188
1513,151178.67226736396
1514,168761.21053850968
1515,196115.2059166793
1516,173869.76732644593
1517,161442.73148998275
1518,136247.7014051609
1519,224393.08736371764
1520,132903.88001192507
1521,136580.53817137386
1522,167961.4498356148
1523,107839.66675877445
1524,128952.21656915451
1525,128648.55325822266
1526,124706.00011672467
1527,107669.8361338294
1528,129031.92888523158
1529,145977.5969956032
1530,180891.59770206854
1531,102727.40077163628
1532,101735.42166824304
1533,149975.55363465296
1534,117909.26988633539
1535,156684.38164768188
1536,109301.84747108002
1537,74984.13487477243
1538,186026.6888114416
1539,208588.10832500673
1540,90375.03864963764
1541,141935.67585013364
1542,137218.91728148525
1543,214067.96991983402
1544,75507.33525414167
1545,102846.66134266398
1546,125432.80256483528
1547,126727.39207234027
1548,129185.66399583752
1549,111924.42452525691
1550,136395.2214893556
1551,114731.65115180738
1552,128451.3609162344
1553,156286.08946460052
1554,110565.91773263185
1555,162150.01790506078
1556,72516.66260535407
1557,122072.85229817427
1558,93500.3043382789
1559,74088.15677349421
1560,132853.07614616078
1561,132698.0553120113
1562,126880.1326134692
1563,121778.8817386798
1564,152456.86755299478
1565,146146.49704553917
1566,222197.34807823724
1567,73839.74699472054
1568,209595.73883862272
1569,132608.40366346197
1570,130519.1573134879
1571,129463.74558403545
1572,156187.40331404418
1573,247780.89384117356
1574,112542.8721623329
1575,215169.38933031692
1576,207398.9166680083
1577,197273.88308976786
1578,150514.7875107114
1579,145051.42086106355
1580,189111.175957494
1581,149634.75290102727
1582,124981.53173138008
1583,338342.55722046725
1584,231520.24102087354
1585,138848.35123907268
1586,80974.18369733813
