Id,SalePrice
1461,97000.0
1462,129000.0
1463,192000.0
1464,173000.0
1465,180000.0
1466,188000.0
1467,173000.0
1468,178000.0
1469,173000.0
1470,120500.0
1471,181000.0
1472,83000.0
1473,106000.0
1474,148500.0
1475,148500.0
1476,335000.0
1477,233170.0
1478,313000.0
1479,271000.0
1480,386250.0
1481,255000.0
1482,202500.0
1483,174000.0
1484,160200.0
1485,184100.0
1486,183500.0
1487,290000.0
1488,232000.0
1489,208300.0
1490,220000.0
1491,180000.0
1492,76000.0
1493,138800.0
1494,290000.0
1495,190000.0
1496,328900.0
1497,216000.0
1498,151000.0
1499,151000.0
1500,160000.0
1501,168500.0
1502,148800.0
1503,394432.0
1504,189000.0
1505,189000.0
1506,190000.0
1507,320000.0
1508,175000.0
1509,154000.0
1510,139950.0
1511,156000.0
1512,167000.0
1513,158000.0
1514,150000.0
1515,154300.0
1516,143000.0
1517,109000.0
1518,110000.0
1519,220000.0
1520,135000.0
1521,142000.0
1522,167500.0
1523,103000.0
1524,115000.0
1525,128900.0
1526,145000.0
1527,115000.0
1528,115000.0
1529,155000.0
1530,153000.0
1531,127000.0
1532,85000.0
1533,142125.0
1534,115000.0
1535,127000.0
1536,115000.0
1537,35311.0
1538,189950.0
1539,140000.0
1540,117500.0
1541,125500.0
1542,127000.0
1543,214500.0
1544,110000.0
1545,105000.0
1546,127500.0
1547,119000.0
1548,135000.0
1549,145000.0
1550,162900.0
1551,139000.0
1552,144000.0
1553,127000.0
1554,135000.0
1555,167500.0
1556,135000.0
1557,102000.0
1558,110000.0
1559,76500.0
1560,139000.0
1561,118000.0
1562,129000.0
1563,142000.0
1564,129000.0
1565,131000.0
1566,260000.0
1567,76000.0
1568,260000.0
1569,135000.0
1570,147000.0
1571,113000.0
1572,129000.0
1573,220000.0
1574,127500.0
1575,260000.0
1576,189000.0
1577,194500.0
1578,135000.0
1579,138000.0
1580,176500.0
1581,127000.0
1582,127000.0
1583,305900.0
1584,219500.0
1585,140000.0
1586,107500.0
1587,110000.0
1588,140000.0
1589,115000.0
1590,115000.0
1591,108000.0
1592,91000.0
1593,141000.0
1594,100000.0
1595,113000.0
1596,172500.0
1597,122500.0
1598,180000.0
1599,275000.0
1600,189000.0
1601,68500.0
1602,125500.0
1603,120000.0
1604,275000.0
1605,230000.0
1606,171500.0
1607,171000.0
1608,201000.0
1609,224000.0
1610,167500.0
1611,127500.0
1612,179900.0
1613,179000.0
1614,91000.0
1615,97000.0
1616,97000.0
1617,85000.0
1618,125000.0
1619,147000.0
1620,87000.0
1621,147000.0
1622,140000.0
1623,275000.0
1624,210000.0
1625,128500.0
1626,205000.0
1627,181000.0
1628,236000.0
1629,168500.0
1630,286000.0
1631,201000.0
1632,236500.0
1633,180000.0
1634,173000.0
1635,165600.0
1636,173000.0
1637,190000.0
1638,190000.0
1639,172500.0
1640,250000.0
1641,193500.0
1642,216000.0
1643,191000.0
1644,254900.0
1645,197900.0
1646,205000.0
1647,235000.0
1648,140000.0
1649,135000.0
1650,120500.0
1651,120500.0
1652,100000.0
1653,89500.0
1654,148500.0
1655,127500.0
1656,148500.0
1657,148500.0
1658,148500.0
1659,140000.0
1660,145500.0
1661,350000.0
1662,446261.0
1663,315000.0
1664,466500.0
1665,253293.0
1666,374000.0
1667,335000.0
1668,297000.0
1669,315000.0
1670,320000.0
1671,220000.0
1672,385000.0
1673,309000.0
1674,250000.0
1675,185850.0
1676,196000.0
1677,230000.0
1678,385000.0
1679,301500.0
1680,318061.0
1681,266000.0
1682,297000.0
1683,202500.0
1684,174000.0
1685,174000.0
1686,160200.0
1687,167500.0
1688,222500.0
1689,183500.0
1690,180000.0
1691,188500.0
1692,216500.0
1693,184100.0
1694,173000.0
1695,180000.0
1696,222500.0
1697,170000.0
1698,290000.0
1699,350000.0
1700,290000.0
1701,290000.0
1702,245350.0
1703,232000.0
1704,297000.0
1705,201000.0
1706,325000.0
1707,250580.0
1708,250580.0
1709,245350.0
1710,185000.0
1711,310000.0
1712,230000.0
1713,249700.0
1714,185000.0
1715,183000.0
1716,142500.0
1717,155000.0
1718,141000.0
1719,200000.0
1720,205000.0
1721,142500.0
1722,141000.0
1723,155000.0
1724,244600.0
1725,233000.0
1726,175900.0
1727,179200.0
1728,191000.0
1729,161750.0
1730,118964.0
1731,129000.0
1732,129900.0
1733,62383.0
1734,108000.0
1735,145500.0
1736,139000.0
1737,385000.0
1738,201000.0
1739,263000.0
1740,264132.0
1741,199900.0
1742,168500.0
1743,183900.0
1744,294000.0
1745,200000.0
1746,187000.0
1747,130500.0
1748,170000.0
1749,165000.0
1750,138500.0
1751,200000.0
1752,130000.0
1753,110000.0
1754,205000.0
1755,165000.0
1756,129000.0
1757,109500.0
1758,139000.0
1759,115000.0
1760,167000.0
1761,142000.0
1762,140000.0
1763,167000.0
1764,114500.0
1765,60000.0
1766,150000.0
1767,190000.0
1768,139000.0
1769,159000.0
1770,147000.0
1771,139000.0
1772,133000.0
1773,139000.0
1774,110000.0
1775,135000.0
1776,132500.0
1777,119000.0
1778,134500.0
1779,109500.0
1780,129900.0
1781,129000.0
1782,100000.0
1783,157500.0
1784,101000.0
1785,108480.0
1786,135000.0
1787,167500.0
1788,67000.0
1789,110000.0
1790,100000.0
1791,200000.0
1792,140000.0
1793,130000.0
1794,142000.0
1795,155000.0
1796,165000.0
1797,127500.0
1798,112500.0
1799,110000.0
1800,145000.0
1801,135000.0
1802,118500.0
1803,140000.0
1804,144000.0
1805,140000.0
1806,127000.0
1807,124500.0
1808,100000.0
1809,113000.0
1810,127500.0
1811,137000.0
1812,113000.0
1813,110000.0
1814,115000.0
1815,60000.0
1816,119000.0
1817,107400.0
1818,117500.0
1819,116000.0
1820,67000.0
1821,115000.0
1822,157500.0
1823,34900.0
1824,113000.0
1825,137450.0
1826,98000.0
1827,113000.0
1828,127000.0
1829,87000.0
1830,115000.0
1831,135000.0
1832,87000.0
1833,136900.0
1834,140000.0
1835,122000.0
1836,115000.0
1837,109500.0
1838,130000.0
1839,108000.0
1840,179000.0
1841,179000.0
1842,96500.0
1843,148000.0
1844,140000.0
1845,135000.0
1846,140000.0
1847,143000.0
1848,39300.0
1849,84000.0
1850,128900.0
1851,174500.0
1852,139000.0
1853,140000.0
1854,147000.0
1855,180000.0
1856,239500.0
1857,120000.0
1858,142953.0
1859,118964.0
1860,153337.0
1861,118964.0
1862,200000.0
1863,200000.0
1864,200000.0
1865,394432.0
1866,297000.0
1867,244600.0
1868,297000.0
1869,194500.0
1870,194500.0
1871,280000.0
1872,174000.0
1873,200000.0
1874,138000.0
1875,165000.0
1876,231500.0
1877,226000.0
1878,213000.0
1879,133500.0
1880,122000.0
1881,285000.0
1882,222500.0
1883,180000.0
1884,197900.0
1885,203000.0
1886,203000.0
1887,210000.0
1888,274900.0
1889,174000.0
1890,129000.0
1891,145000.0
1892,110000.0
1893,125000.0
1894,136500.0
1895,127500.0
1896,127500.0
1897,128000.0
1898,91000.0
1899,109500.0
1900,108000.0
1901,163500.0
1902,112000.0
1903,239000.0
1904,135000.0
1905,167000.0
1906,140000.0
1907,190000.0
1908,124000.0
1909,124000.0
1910,124000.0
1911,178000.0
1912,335000.0
1913,137000.0
1914,113000.0
1915,392500.0
1916,60000.0
1917,248000.0
1918,129500.0
1919,140000.0
1920,181000.0
1921,378500.0
1922,315500.0
1923,215000.0
1924,187500.0
1925,202900.0
1926,315500.0
1927,157900.0
1928,142000.0
1929,133900.0
1930,175000.0
1931,133000.0
1932,106000.0
1933,167900.0
1934,193000.0
1935,185000.0
1936,192000.0
1937,187500.0
1938,173000.0
1939,286000.0
1940,180000.0
1941,181000.0
1942,165600.0
1943,180000.0
1944,309000.0
1945,377426.0
1946,160000.0
1947,319900.0
1948,185750.0
1949,202500.0
1950,165000.0
1951,180000.0
1952,215000.0
1953,157000.0
1954,152000.0
1955,113000.0
1956,336000.0
1957,152000.0
1958,290000.0
1959,136000.0
1960,125000.0
1961,123000.0
1962,100000.0
1963,118000.0
1964,119500.0
1965,148500.0
1966,127500.0
1967,372402.0
1968,350000.0
1969,315000.0
1970,412500.0
1971,313000.0
1972,354000.0
1973,219210.0
1974,350000.0
1975,274000.0
1976,214000.0
1977,285000.0
1978,325000.0
1979,318061.0
1980,202500.0
1981,318061.0
1982,254000.0
1983,254000.0
1984,175500.0
1985,213490.0
1986,175900.0
1987,172500.0
1988,180000.0
1989,183500.0
1990,222500.0
1991,202500.0
1992,225000.0
1993,162000.0
1994,236000.0
1995,181000.0
1996,265000.0
1997,250000.0
1998,350000.0
1999,250000.0
2000,290000.0
2001,290000.0
2002,232000.0
2003,245000.0
2004,339750.0
2005,325000.0
2006,250580.0
2007,249700.0
2008,229456.0
2009,173000.0
2010,180000.0
2011,141000.0
2012,179900.0
2013,173000.0
2014,187000.0
2015,215000.0
2016,175900.0
2017,187000.0
2018,139000.0
2019,129000.0
2020,125000.0
2021,110000.0
2022,143000.0
2023,129000.0
2024,290000.0
2025,302000.0
2026,196000.0
2027,151000.0
2028,146000.0
2029,179400.0
2030,328900.0
2031,196000.0
2032,286000.0
2033,214000.0
2034,160000.0
2035,193000.0
2036,174000.0
2037,172500.0
2038,193000.0
2039,270000.0
2040,294000.0
2041,222000.0
2042,186500.0
2043,175000.0
2044,127500.0
2045,190000.0
2046,135000.0
2047,154000.0
2048,117500.0
2049,142600.0
2050,205000.0
2051,106500.0
2052,140000.0
2053,134500.0
2054,79500.0
2055,155000.0
2056,120000.0
2057,139000.0
2058,182900.0
2059,139000.0
2060,134450.0
2061,149500.0
2062,128900.0
2063,110000.0
2064,140000.0
2065,125000.0
2066,174000.0
2067,115000.0
2068,110000.0
2069,106500.0
2070,115000.0
2071,108000.0
2072,153900.0
2073,133000.0
2074,160000.0
2075,135000.0
2076,110000.0
2077,141000.0
2078,119000.0
2079,166000.0
2080,115000.0
2081,135000.0
2082,141000.0
2083,140000.0
2084,123000.0
2085,155000.0
2086,140000.0
2087,115000.0
2088,55000.0
2089,113000.0
2090,100000.0
2091,106250.0
2092,140000.0
2093,105000.0
2094,100000.0
2095,93000.0
2096,105000.0
2097,110500.0
2098,103000.0
2099,35311.0
2100,135000.0
2101,106250.0
2102,161000.0
2103,100000.0
2104,137000.0
2105,127000.0
2106,76000.0
2107,117500.0
2108,100000.0
2109,107900.0
2110,108000.0
2111,140000.0
2112,145000.0
2113,125500.0
2114,127000.0
2115,133000.0
2116,113000.0
2117,127500.0
2118,87000.0
2119,115000.0
2120,110000.0
2121,100000.0
2122,120000.0
2123,98300.0
2124,140000.0
2125,90000.0
2126,184000.0
2127,117500.0
2128,135000.0
2129,116000.0
2130,118500.0
2131,136500.0
2132,147000.0
2133,105900.0
2134,116000.0
2135,81000.0
2136,160000.0
2137,109500.0
2138,148000.0
2139,171000.0
2140,145500.0
2141,151000.0
2142,143000.0
2143,164500.0
2144,108959.0
2145,130000.0
2146,167000.0
2147,180000.0
2148,112000.0
2149,130000.0
2150,180000.0
2151,116900.0
2152,143000.0
2153,129000.0
2154,118500.0
2155,133000.0
2156,267000.0
2157,193500.0
2158,228000.0
2159,194500.0
2160,156932.0
2161,245350.0
2162,501837.0
2163,318000.0
2164,187500.0
2165,241500.0
2166,145000.0
2167,217000.0
2168,204750.0
2169,223500.0
2170,230000.0
2171,175000.0
2172,135000.0
2173,185000.0
2174,228500.0
2175,230000.0
2176,275000.0
2177,255900.0
2178,222500.0
2179,149000.0
2180,206300.0
2181,210000.0
2182,230000.0
2183,192000.0
2184,135000.0
2185,108000.0
2186,135000.0
2187,171000.0
2188,149500.0
2189,139600.0
2190,82000.0
2191,82000.0
2192,125000.0
2193,127000.0
2194,93000.0
2195,139000.0
2196,115000.0
2197,127000.0
2198,115000.0
2199,155000.0
2200,103600.0
2201,116000.0
2202,140000.0
2203,190000.0
2204,135000.0
2205,154900.0
2206,115000.0
2207,178000.0
2208,225000.0
2209,150000.0
2210,124000.0
2211,132000.0
2212,135000.0
2213,127000.0
2214,140000.0
2215,105000.0
2216,152000.0
2217,39300.0
2218,105000.0
2219,100000.0
2220,91000.0
2221,392500.0
2222,275000.0
2223,280000.0
2224,215000.0
2225,126000.0
2226,188000.0
2227,187500.0
2228,315500.0
2229,224500.0
2230,167500.0
2231,248900.0
2232,175000.0
2233,176000.0
2234,201000.0
2235,214000.0
2236,270000.0
2237,315000.0
2238,206300.0
2239,84500.0
2240,162000.0
2241,148000.0
2242,129900.0
2243,127000.0
2244,91000.0
2245,91000.0
2246,112000.0
2247,97000.0
2248,130500.0
2249,129500.0
2250,129500.0
2251,135000.0
2252,143000.0
2253,169000.0
2254,168500.0
2255,181000.0
2256,162000.0
2257,175000.0
2258,173000.0
2259,181000.0
2260,160000.0
2261,170000.0
2262,180000.0
2263,325000.0
2264,501837.0
2265,145000.0
2266,277500.0
2267,369900.0
2268,415298.0
2269,140000.0
2270,170000.0
2271,215000.0
2272,235000.0
2273,215000.0
2274,143000.0
2275,143000.0
2276,147000.0
2277,155000.0
2278,140000.0
2279,130000.0
2280,108000.0
2281,181000.0
2282,181000.0
2283,113000.0
2284,118000.0
2285,148500.0
2286,100000.0
2287,337500.0
2288,225000.0
2289,423000.0
2290,415298.0
2291,361919.0
2292,465000.0
2293,318000.0
2294,412500.0
2295,385000.0
2296,303477.0
2297,335000.0
2298,275000.0
2299,317000.0
2300,340000.0
2301,318000.0
2302,214000.0
2303,214000.0
2304,239799.0
2305,196000.0
2306,196000.0
2307,194700.0
2308,209500.0
2309,277500.0
2310,254000.0
2311,171750.0
2312,178900.0
2313,174000.0
2314,156932.0
2315,163990.0
2316,156932.0
2317,173000.0
2318,179540.0
2319,179540.0
2320,176485.0
2321,213490.0
2322,159895.0
2323,190000.0
2324,225000.0
2325,179540.0
2326,184100.0
2327,219500.0
2328,236000.0
2329,173000.0
2330,175000.0
2331,315750.0
2332,625000.0
2333,290000.0
2334,248000.0
2335,290000.0
2336,290000.0
2337,244600.0
2338,244600.0
2339,176432.0
2340,385000.0
2341,235128.0
2342,214000.0
2343,213000.0
2344,225000.0
2345,250000.0
2346,185000.0
2347,187750.0
2348,227875.0
2349,227875.0
2350,339750.0
2351,264132.0
2352,232000.0
2353,317000.0
2354,147000.0
2355,141000.0
2356,155000.0
2357,191000.0
2358,175900.0
2359,120000.0
2360,129000.0
2361,132000.0
2362,335000.0
2363,135000.0
2364,156000.0
2365,196000.0
2366,199900.0
2367,202665.0
2368,208900.0
2369,199900.0
2370,179400.0
2371,177500.0
2372,176000.0
2373,250000.0
2374,233230.0
2375,270000.0
2376,244000.0
2377,244000.0
2378,140000.0
2379,190000.0
2380,147000.0
2381,165000.0
2382,185750.0
2383,192000.0
2384,236000.0
2385,185750.0
2386,140000.0
2387,147000.0
2388,101800.0
2389,130000.0
2390,141000.0
2391,149000.0
2392,109500.0
2393,140000.0
2394,155000.0
2395,176000.0
2396,145250.0
2397,150750.0
2398,135000.0
2399,39300.0
2400,82500.0
2401,79500.0
2402,135000.0
2403,124000.0
2404,170000.0
2405,163000.0
2406,140000.0
2407,139000.0
2408,150750.0
2409,140000.0
2410,127500.0
2411,114500.0
2412,139000.0
2413,145000.0
2414,132500.0
2415,110000.0
2416,115000.0
2417,139000.0
2418,132000.0
2419,135000.0
2420,129000.0
2421,135000.0
2422,114500.0
2423,135000.0
2424,136900.0
2425,189000.0
2426,105000.0
2427,110500.0
2428,158000.0
2429,110000.0
2430,118500.0
2431,135000.0
2432,154000.0
2433,139000.0
2434,135000.0
2435,132500.0
2436,106500.0
2437,109500.0
2438,123000.0
2439,100000.0
2440,140000.0
2441,102000.0
2442,100000.0
2443,115000.0
2444,116000.0
2445,95000.0
2446,140000.0
2447,140000.0
2448,125000.0
2449,112000.0
2450,140000.0
2451,117000.0
2452,180500.0
2453,106500.0
2454,120000.0
2455,88000.0
2456,115000.0
2457,135000.0
2458,113000.0
2459,119000.0
2460,114500.0
2461,127500.0
2462,149000.0
2463,127000.0
2464,162900.0
2465,141000.0
2466,127000.0
2467,129900.0
2468,82000.0
2469,35311.0
2470,158000.0
2471,161000.0
2472,127500.0
2473,140000.0
2474,85000.0
2475,140000.0
2476,110000.0
2477,125000.0
2478,151000.0
2479,125000.0
2480,175000.0
2481,139000.0
2482,129000.0
2483,125500.0
2484,140000.0
2485,130000.0
2486,140000.0
2487,256000.0
2488,135000.0
2489,140000.0
2490,139000.0
2491,109500.0
2492,207500.0
2493,162000.0
2494,160000.0
2495,113000.0
2496,187500.0
2497,135000.0
2498,119000.0
2499,84000.0
2500,130000.0
2501,119000.0
2502,131000.0
2503,135000.0
2504,189000.0
2505,215000.0
2506,279500.0
2507,225000.0
2508,279500.0
2509,212900.0
2510,212900.0
2511,185000.0
2512,180000.0
2513,190000.0
2514,385000.0
2515,156000.0
2516,176000.0
2517,138000.0
