Id,SalePrice
1461,127868.27370128986
1462,163983.49746699902
1463,179653.73882696888
1464,195446.84058356678
1465,174162.83704269034
1466,175038.17122611427
1467,174251.68708194784
1468,166573.22842843737
1469,187753.91694446572
1470,127208.22618876807
1471,207541.6572157155
1472,97385.91679441454
1473,97577.1504953858
1474,156617.98137223665
1475,122741.5831350338
1476,356939.78293658415
1477,246780.7896439239
1478,310267.6463252457
1479,265916.11519798625
1480,482886.32932045823
1481,348928.84119089926
1482,206456.5575420785
1483,167663.02861151352
1484,167399.65881803047
1485,173970.70507384054
1486,188998.28629519788
1487,351888.6745680544
1488,234036.13032358122
1489,206358.69985054564
1490,224281.46573155597
1491,187451.3193978768
1492,90657.72808493793
1493,194148.2562783996
1494,280015.9052925609
1495,283246.50940619136
1496,244201.0043726144
1497,170602.8159442458
1498,160284.7769036506
1499,160580.86838324933
1500,153055.92305188015
1501,182497.91562039097
1502,146860.98512096572
1503,310470.5103030241
1504,229015.88764824317
1505,224509.0626874458
1506,182614.0309775602
1507,234109.78615456
1508,193560.48202818987
1509,160688.0374021984
1510,149270.20288451842
1511,143878.30846568092
1512,163660.21167545795
1513,149851.4865015918
1514,170656.23502555958
1515,194620.54406873172
1516,163738.6963290261
1517,158466.48880864173
1518,132391.50470576118
1519,230017.35796398605
1520,140048.69600937888
1521,143590.16791239928
1522,162412.3123955198
1523,113053.51885433505
1524,126608.27329859156
1525,124184.69080989838
1526,118195.07697279753
1527,106784.15080511903
1528,132553.732249773
1529,143398.89500160227
1530,182047.68043422227
1531,106359.96334368308
1532,99144.9741965033
1533,153358.91463907622
1534,113086.99539408866
1535,158658.4306270893
1536,109949.93156597583
1537,80104.40692780558
1538,197414.37856079903
1539,189955.35692389816
1540,85097.8901170371
1541,146957.42068811174
1542,144208.60532778624
1543,215123.22390756526
1544,79733.77220873383
1545,104599.64198017282
1546,128800.89109161464
1547,136975.67849803963
1548,135408.0184830135
1549,117784.60602717297
1550,143189.19627889912
1551,110923.07770523652
1552,137062.19945010493
1553,156622.81414461328
1554,113678.2806420013
1555,160621.7446401941
1556,71837.22819646556
1557,110409.7246395144
1558,97643.9971488067
1559,56906.78524766973
1560,124547.94534868243
1561,140089.64263272783
1562,126137.691222662
1563,123642.88270193967
1564,151401.75222178086
1565,147461.83596082046
1566,224112.93388275465
1567,71404.00532157258
1568,210639.41046549304
1569,144523.44133681737
1570,129877.32495477257
1571,116334.01035407494
1572,148169.45592997348
1573,234195.05356125408
1574,107097.84897146648
1575,233747.47143189504
1576,226703.106720223
1577,203029.29375430054
1578,154747.3047840827
1579,149080.82084838641
1580,188957.1820258909
1581,161445.6768778291
1582,126065.09681100694
1583,329912.2360883059
1584,234798.79010022397
1585,140403.68221206803
1586,77127.99513458041
1587,102706.3248563162
1588,157328.77056076395
1589,100404.58555639752
1590,134636.02865731824
1591,91045.50228366732
1592,110441.33278754535
1593,129133.55844227868
1594,139125.39673069757
1595,114459.58341531488
1596,239981.25129614936
1597,194251.08049999268
1598,204542.32263940765
1599,170783.7499001184
1600,173045.69754324548
1601,71177.49726938187
